GAMMA=0.3333333333333333, ENSEMBLE=depth, VAL_ACC=0.6864197530864198
GAMMA=1, ENSEMBLE=depth, VAL_ACC=0.7345679012345679
GAMMA=1, ENSEMBLE=entropy, VAL_ACC=0.754320987654321
GAMMA=1.5, ENSEMBLE=depth, VAL_ACC=0.7419753086419754
GAMMA=1.5, ENSEMBLE=entropy, VAL_ACC=0.7679012345679013
GAMMA=2, ENSEMBLE=depth, VAL_ACC=0.7469135802469136
GAMMA=2, ENSEMBLE=entropy, VAL_ACC=0.7666666666666667
GAMMA=2.5, ENSEMBLE=depth, VAL_ACC=0.7469135802469136
GAMMA=2.5, ENSEMBLE=entropy, VAL_ACC=0.7654320987654321
GAMMA=3, ENSEMBLE=depth, VAL_ACC=0.754320987654321
GAMMA=3, ENSEMBLE=entropy, VAL_ACC=0.7654320987654321
BEST_GAMMA_EPOCH=1.5, BEST_ENSEMBLE_EPOCH=entropy, BEST_VAL_ACC_EPOCH=0.7679012345679013
GAMMA=0.3333333333333333, ENSEMBLE=depth, VAL_ACC=0.717283950617284
GAMMA=0.3333333333333333, ENSEMBLE=entropy, VAL_ACC=0.7382716049382716
GAMMA=0.5, ENSEMBLE=depth, VAL_ACC=0.7333333333333333
GAMMA=0.5, ENSEMBLE=entropy, VAL_ACC=0.7493827160493827
GAMMA=1, ENSEMBLE=depth, VAL_ACC=0.7506172839506173
GAMMA=1, ENSEMBLE=entropy, VAL_ACC=0.7580246913580246
GAMMA=1.5, ENSEMBLE=depth, VAL_ACC=0.7419753086419754
GAMMA=1.5, ENSEMBLE=entropy, VAL_ACC=0.7580246913580246
GAMMA=2, ENSEMBLE=depth, VAL_ACC=0.7469135802469136
GAMMA=2, ENSEMBLE=entropy, VAL_ACC=0.7666666666666667
GAMMA=2.5, ENSEMBLE=depth, VAL_ACC=0.7567901234567901
GAMMA=2.5, ENSEMBLE=entropy, VAL_ACC=0.7716049382716049
GAMMA=3, ENSEMBLE=depth, VAL_ACC=0.7506172839506173
GAMMA=3, ENSEMBLE=entropy, VAL_ACC=0.7666666666666667
BEST_GAMMA_EPOCH=2.5, BEST_ENSEMBLE_EPOCH=entropy, BEST_VAL_ACC_EPOCH=0.7716049382716049
GAMMA=0.3333333333333333, ENSEMBLE=depth, VAL_ACC=0.7135802469135802
GAMMA=0.3333333333333333, ENSEMBLE=entropy, VAL_ACC=0.7333333333333333
GAMMA=0.5, ENSEMBLE=depth, VAL_ACC=0.7197530864197531
GAMMA=0.5, ENSEMBLE=entropy, VAL_ACC=0.7407407407407407
GAMMA=1, ENSEMBLE=depth, VAL_ACC=0.7333333333333333
GAMMA=1, ENSEMBLE=entropy, VAL_ACC=0.7592592592592593
GAMMA=1.5, ENSEMBLE=depth, VAL_ACC=0.7432098765432099
GAMMA=1.5, ENSEMBLE=entropy, VAL_ACC=0.7716049382716049
GAMMA=2, ENSEMBLE=depth, VAL_ACC=0.7444444444444445
GAMMA=2, ENSEMBLE=entropy, VAL_ACC=0.774074074074074
GAMMA=2.5, ENSEMBLE=depth, VAL_ACC=0.7481481481481481
GAMMA=2.5, ENSEMBLE=entropy, VAL_ACC=0.782716049382716
GAMMA=3, ENSEMBLE=depth, VAL_ACC=0.7493827160493827
GAMMA=3, ENSEMBLE=entropy, VAL_ACC=0.7802469135802469
BEST_GAMMA_EPOCH=2.5, BEST_ENSEMBLE_EPOCH=entropy, BEST_VAL_ACC_EPOCH=0.782716049382716
GAMMA=0.3333333333333333, ENSEMBLE=depth, VAL_ACC=0.717283950617284
GAMMA=0.3333333333333333, ENSEMBLE=entropy, VAL_ACC=0.737037037037037
GAMMA=0.5, ENSEMBLE=depth, VAL_ACC=0.7197530864197531
GAMMA=0.5, ENSEMBLE=entropy, VAL_ACC=0.7419753086419754
GAMMA=1, ENSEMBLE=depth, VAL_ACC=0.7308641975308642
GAMMA=1, ENSEMBLE=entropy, VAL_ACC=0.7567901234567901
GAMMA=1.5, ENSEMBLE=depth, VAL_ACC=0.737037037037037
GAMMA=1.5, ENSEMBLE=entropy, VAL_ACC=0.7580246913580246
GAMMA=2, ENSEMBLE=depth, VAL_ACC=0.745679012345679
GAMMA=2, ENSEMBLE=entropy, VAL_ACC=0.7654320987654321
GAMMA=2.5, ENSEMBLE=depth, VAL_ACC=0.7469135802469136
GAMMA=2.5, ENSEMBLE=entropy, VAL_ACC=0.7691358024691358
GAMMA=3, ENSEMBLE=depth, VAL_ACC=0.7555555555555555
GAMMA=3, ENSEMBLE=entropy, VAL_ACC=0.774074074074074
BEST_GAMMA_EPOCH=3, BEST_ENSEMBLE_EPOCH=entropy, BEST_VAL_ACC_EPOCH=0.774074074074074
GAMMA=0.3333333333333333, ENSEMBLE=depth, VAL_ACC=0.717283950617284
GAMMA=0.3333333333333333, ENSEMBLE=entropy, VAL_ACC=0.7345679012345679
GAMMA=0.5, ENSEMBLE=depth, VAL_ACC=0.725925925925926
GAMMA=0.5, ENSEMBLE=entropy, VAL_ACC=0.7432098765432099
GAMMA=1, ENSEMBLE=depth, VAL_ACC=0.7395061728395061
GAMMA=1, ENSEMBLE=entropy, VAL_ACC=0.7530864197530864
GAMMA=1.5, ENSEMBLE=depth, VAL_ACC=0.7419753086419754
GAMMA=1.5, ENSEMBLE=entropy, VAL_ACC=0.7567901234567901
GAMMA=2, ENSEMBLE=depth, VAL_ACC=0.7382716049382716
GAMMA=2, ENSEMBLE=entropy, VAL_ACC=0.7679012345679013
GAMMA=2.5, ENSEMBLE=depth, VAL_ACC=0.7432098765432099
GAMMA=2.5, ENSEMBLE=entropy, VAL_ACC=0.7691358024691358
GAMMA=3, ENSEMBLE=depth, VAL_ACC=0.7469135802469136
GAMMA=3, ENSEMBLE=entropy, VAL_ACC=0.7753086419753087
BEST_GAMMA_EPOCH=3, BEST_ENSEMBLE_EPOCH=entropy, BEST_VAL_ACC_EPOCH=0.7753086419753087
GAMMA=0.3333333333333333, ENSEMBLE=depth, VAL_ACC=0.7234567901234568
GAMMA=0.3333333333333333, ENSEMBLE=entropy, VAL_ACC=0.737037037037037
GAMMA=0.5, ENSEMBLE=depth, VAL_ACC=0.725925925925926
GAMMA=0.5, ENSEMBLE=entropy, VAL_ACC=0.7444444444444445
GAMMA=1, ENSEMBLE=depth, VAL_ACC=0.7407407407407407
GAMMA=1, ENSEMBLE=entropy, VAL_ACC=0.7567901234567901
GAMMA=1.5, ENSEMBLE=depth, VAL_ACC=0.745679012345679
GAMMA=1.5, ENSEMBLE=entropy, VAL_ACC=0.7641975308641975
GAMMA=2, ENSEMBLE=depth, VAL_ACC=0.7506172839506173
GAMMA=2, ENSEMBLE=entropy, VAL_ACC=0.7691358024691358
GAMMA=2.5, ENSEMBLE=depth, VAL_ACC=0.7580246913580246
GAMMA=2.5, ENSEMBLE=entropy, VAL_ACC=0.7703703703703704
GAMMA=3, ENSEMBLE=depth, VAL_ACC=0.7592592592592593
GAMMA=3, ENSEMBLE=entropy, VAL_ACC=0.7716049382716049
BEST_GAMMA_EPOCH=3, BEST_ENSEMBLE_EPOCH=entropy, BEST_VAL_ACC_EPOCH=0.7716049382716049
GAMMA=0.3333333333333333, ENSEMBLE=depth, VAL_ACC=0.7234567901234568
GAMMA=0.3333333333333333, ENSEMBLE=entropy, VAL_ACC=0.7395061728395061
GAMMA=0.5, ENSEMBLE=depth, VAL_ACC=0.7246913580246913
GAMMA=0.5, ENSEMBLE=entropy, VAL_ACC=0.7506172839506173
GAMMA=1, ENSEMBLE=depth, VAL_ACC=0.7444444444444445
GAMMA=1, ENSEMBLE=entropy, VAL_ACC=0.7604938271604939
GAMMA=1.5, ENSEMBLE=depth, VAL_ACC=0.7518518518518519
GAMMA=1.5, ENSEMBLE=entropy, VAL_ACC=0.7679012345679013
GAMMA=2, ENSEMBLE=depth, VAL_ACC=0.754320987654321
GAMMA=2, ENSEMBLE=entropy, VAL_ACC=0.7777777777777778
GAMMA=2.5, ENSEMBLE=depth, VAL_ACC=0.7555555555555555
GAMMA=2.5, ENSEMBLE=entropy, VAL_ACC=0.7802469135802469
GAMMA=3, ENSEMBLE=depth, VAL_ACC=0.7617283950617284
GAMMA=3, ENSEMBLE=entropy, VAL_ACC=0.782716049382716
BEST_GAMMA_EPOCH=3, BEST_ENSEMBLE_EPOCH=entropy, BEST_VAL_ACC_EPOCH=0.782716049382716

BEST_EPOCH=5, BEST_GAMMA=2.5, BEST_ENSEMBLE=entropy
TEST_ACC=0.7419753086419754
