GAMMA=0.3333333333333333, ENSEMBLE=depth, VAL_ACC=0.8149632598530394
GAMMA=1.5, ENSEMBLE=entropy, VAL_ACC=0.8717434869739479
GAMMA=2, ENSEMBLE=depth, VAL_ACC=0.8677354709418837
GAMMA=2, ENSEMBLE=entropy, VAL_ACC=0.8724114896459586
GAMMA=2.5, ENSEMBLE=depth, VAL_ACC=0.8697394789579158
GAMMA=2.5, ENSEMBLE=entropy, VAL_ACC=0.8744154976619907
GAMMA=3, ENSEMBLE=depth, VAL_ACC=0.8684034736138945
GAMMA=3, ENSEMBLE=entropy, VAL_ACC=0.8730794923179692
BEST_GAMMA_EPOCH=2.5, BEST_ENSEMBLE_EPOCH=entropy, BEST_VAL_ACC_EPOCH=0.8744154976619907
GAMMA=0.3333333333333333, ENSEMBLE=depth, VAL_ACC=0.8563794255177021
GAMMA=0.3333333333333333, ENSEMBLE=entropy, VAL_ACC=0.8617234468937875
GAMMA=0.5, ENSEMBLE=depth, VAL_ACC=0.8577154308617234
GAMMA=0.5, ENSEMBLE=entropy, VAL_ACC=0.8657314629258517
GAMMA=1, ENSEMBLE=depth, VAL_ACC=0.863059452237809
GAMMA=1, ENSEMBLE=entropy, VAL_ACC=0.8677354709418837
GAMMA=1.5, ENSEMBLE=depth, VAL_ACC=0.8650634602538411
GAMMA=1.5, ENSEMBLE=entropy, VAL_ACC=0.8730794923179692
GAMMA=2, ENSEMBLE=depth, VAL_ACC=0.8684034736138945
GAMMA=2, ENSEMBLE=entropy, VAL_ACC=0.8724114896459586
GAMMA=2.5, ENSEMBLE=depth, VAL_ACC=0.8690714762859052
GAMMA=2.5, ENSEMBLE=entropy, VAL_ACC=0.87374749498998
GAMMA=3, ENSEMBLE=depth, VAL_ACC=0.8684034736138945
GAMMA=3, ENSEMBLE=entropy, VAL_ACC=0.87374749498998
BEST_GAMMA_EPOCH=2.5, BEST_ENSEMBLE_EPOCH=entropy, BEST_VAL_ACC_EPOCH=0.87374749498998
GAMMA=0.3333333333333333, ENSEMBLE=depth, VAL_ACC=0.8530394121576487
GAMMA=0.3333333333333333, ENSEMBLE=entropy, VAL_ACC=0.8570474281897128
GAMMA=0.5, ENSEMBLE=depth, VAL_ACC=0.8563794255177021
GAMMA=0.5, ENSEMBLE=entropy, VAL_ACC=0.8623914495657983
GAMMA=1, ENSEMBLE=depth, VAL_ACC=0.8623914495657983
GAMMA=1, ENSEMBLE=entropy, VAL_ACC=0.8704074816299265
GAMMA=1.5, ENSEMBLE=depth, VAL_ACC=0.8650634602538411
GAMMA=1.5, ENSEMBLE=entropy, VAL_ACC=0.8710754843019372
GAMMA=2, ENSEMBLE=depth, VAL_ACC=0.8617234468937875
GAMMA=2, ENSEMBLE=entropy, VAL_ACC=0.8717434869739479
GAMMA=2.5, ENSEMBLE=depth, VAL_ACC=0.8650634602538411
GAMMA=2.5, ENSEMBLE=entropy, VAL_ACC=0.8724114896459586
GAMMA=3, ENSEMBLE=depth, VAL_ACC=0.8663994655978624
GAMMA=3, ENSEMBLE=entropy, VAL_ACC=0.8717434869739479
BEST_GAMMA_EPOCH=2.5, BEST_ENSEMBLE_EPOCH=entropy, BEST_VAL_ACC_EPOCH=0.8724114896459586
GAMMA=0.3333333333333333, ENSEMBLE=depth, VAL_ACC=0.8523714094856379
GAMMA=0.3333333333333333, ENSEMBLE=entropy, VAL_ACC=0.8570474281897128
GAMMA=0.5, ENSEMBLE=depth, VAL_ACC=0.8530394121576487
GAMMA=0.5, ENSEMBLE=entropy, VAL_ACC=0.8577154308617234
GAMMA=1, ENSEMBLE=depth, VAL_ACC=0.8597194388777555
GAMMA=1, ENSEMBLE=entropy, VAL_ACC=0.8643954575818303
GAMMA=1.5, ENSEMBLE=depth, VAL_ACC=0.8617234468937875
GAMMA=1.5, ENSEMBLE=entropy, VAL_ACC=0.8657314629258517
GAMMA=2, ENSEMBLE=depth, VAL_ACC=0.863059452237809
GAMMA=2, ENSEMBLE=entropy, VAL_ACC=0.8690714762859052
GAMMA=2.5, ENSEMBLE=depth, VAL_ACC=0.8637274549098196
GAMMA=2.5, ENSEMBLE=entropy, VAL_ACC=0.8697394789579158
GAMMA=3, ENSEMBLE=depth, VAL_ACC=0.8657314629258517
GAMMA=3, ENSEMBLE=entropy, VAL_ACC=0.8704074816299265
BEST_GAMMA_EPOCH=3, BEST_ENSEMBLE_EPOCH=entropy, BEST_VAL_ACC_EPOCH=0.8704074816299265

BEST_EPOCH=2, BEST_GAMMA=1, BEST_ENSEMBLE=entropy
TEST_ACC=0.8704074816299265
