-----TRAINING
---SEARCH FOR BEST SPA(s)
nb_iterations , gamma, include_prev_context, handle_N_setting, ratio, ensemble type, num_threads, time taken, accuracy
7, 0.75, True, remove, 0.0, depth, 1, 499.556, 65.06
7, 0.75, True, remove, 0.0, entropy, 1, 564.136, 66.28
7, 1.0, True, remove, 0.0, depth, 1, 629.211, 65.48
7, 1.0, True, remove, 0.0, entropy, 1, 719.293, 66.65
7, 3.0, True, remove, 0.0, depth, 1, 783.427, 66.81
7, 3.0, True, remove, 0.0, entropy, 1, 852.570, 69.25
7, 5.0, True, remove, 0.0, depth, 1, 915.348, 68.35
7, 5.0, True, remove, 0.0, entropy, 1, 984.405, 69.52
10, 0.1, True, remove, 0.0, depth, 1, 211.278, 63.36
10, 0.1, True, remove, 0.0, entropy, 1, 293.362, 63.36
10, 0.5, True, remove, 0.0, depth, 1, 359.126, 64.26
10, 0.5, True, remove, 0.0, entropy, 1, 437.208, 64.84
10, 0.33, True, remove, 0.0, depth, 1, 507.338, 63.94
10, 0.33, True, remove, 0.0, entropy, 1, 592.361, 64.63
10, 0.75, True, remove, 0.0, depth, 1, 643.892, 64.58
10, 0.75, True, remove, 0.0, entropy, 1, 740.929, 65.37
, remove, 0.0, entropy, 1, 251.355, 64.10
4, 0.33, True, remove, 0.0, depth, 1, 306.219, 62.88
4, 0.75, True, remove, 0.0, entropy, 1, 358.645, 65.27
4, 0.75, True, remove, 0.0, depth, 1, 406.300, 63.89
4, 1.0, True, remove, 0.0, entropy, 1, 455.666, 65.22
4, 1.0, True, remove, 0.0, depth, 1, 499.897, 64.47
4, 1.5, True, remove, 0.0, entropy, 1, 545.319, 66.38
4, 1.5, True, remove, 0.0, depth, 1, 596.341, 64.79
4, 2.0, True, remove, 0.0, entropy, 1, 647.253, 66.81
4, 2.0, True, remove, 0.0, depth, 1, 708.540, 65.48
4, 2.5, True, remove, 0.0, entropy, 1, 763.501, 67.34
4, 2.5, True, remove, 0.0, depth, 1, 814.268, 66.17
4, 3.0, True, remove, 0.0, entropy, 1, 869.166, 68.03
4, 3.0, True, remove, 0.0, depth, 1, 918.959, 66.17
4, 5.0, True, remove, 0.0, entropy, 1, 969.718, 69.14
4, 5.0, True, remove, 0.0, depth, 1, 1014.908, 66.44
5, 0.1, True, remove, 0.0, entropy, 1, 56.569, 62.61
5, 0.1, True, remove, 0.0, depth, 1, 112.597, 61.55
5, 0.5, True, remove, 0.0, entropy, 1, 174.648, 64.10
5, 0.5, True, remove, 0.0, depth, 1, 273.172, 62.56
5, 0.33, True, remove, 0.0, entropy, 1, 357.974, 62.93
